"metric","kernel","window_type","window_size","macroFScore","microFScore","isOneHot"
chebyshev,triweight,fixed,0.860000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.870000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.880000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.890000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.900000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.910000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.920000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.930000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.940000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.950000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.960000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.970000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.980000,0.92981125,0.92882129,true
chebyshev,triweight,fixed,0.990000,0.92981125,0.92882129,true
chebyshev,tricube,variable,2.080000,0.92393523,0.92372122,true
chebyshev,tricube,variable,4.160000,0.92394170,0.92390963,true
chebyshev,tricube,variable,6.240000,0.92877065,0.92873908,true
chebyshev,tricube,variable,8.320000,0.92861670,0.92833881,true
chebyshev,tricube,variable,10.400000,0.93330999,0.93318559,true
chebyshev,tricube,variable,12.480000,0.92842918,0.92820914,true
chebyshev,tricube,variable,14.560000,0.92362110,0.92352760,true
chebyshev,tricube,variable,16.640000,0.92362110,0.92352760,true
chebyshev,tricube,variable,18.720000,0.92380952,0.92380952,true
chebyshev,tricube,variable,20.800000,0.92380952,0.92380952,true
chebyshev,tricube,variable,22.880000,0.92849755,0.92846647,true
chebyshev,tricube,variable,24.960000,0.92849755,0.92846647,true
chebyshev,tricube,variable,27.040000,0.92849755,0.92846647,true
chebyshev,tricube,variable,29.120000,0.92849755,0.92846647,true
chebyshev,tricube,variable,31.200000,0.92849755,0.92846647,true
chebyshev,tricube,variable,33.280000,0.92849755,0.92846647,true
chebyshev,tricube,variable,35.360000,0.92849755,0.92846647,true
chebyshev,tricube,variable,37.440000,0.92849755,0.92846647,true
chebyshev,tricube,variable,39.520000,0.92849755,0.92846647,true
chebyshev,tricube,variable,41.600000,0.92849755,0.92846647,true
chebyshev,tricube,variable,43.680000,0.92849755,0.92846647,true
chebyshev,tricube,variable,45.760000,0.92849755,0.92846647,true
chebyshev,tricube,variable,47.840000,0.92849755,0.92846647,true
chebyshev,tricube,variable,49.920000,0.92849755,0.92846647,true
chebyshev,tricube,variable,52.000000,0.92849755,0.92846647,true
chebyshev,tricube,variable,54.080000,0.92849755,0.92846647,true
chebyshev,tricube,variable,56.160000,0.92849755,0.92846647,true
chebyshev,tricube,variable,58.240000,0.92849755,0.92846647,true
chebyshev,tricube,variable,60.320000,0.92380952,0.92380952,true
chebyshev,tricube,variable,62.400000,0.92380952,0.92380952,true
chebyshev,tricube,variable,64.480000,0.92380952,0.92380952,true
chebyshev,tricube,variable,66.560000,0.92380952,0.92380952,true
chebyshev,tricube,variable,68.640000,0.92380952,0.92380952,true
chebyshev,tricube,variable,70.720000,0.92380952,0.92380952,true
chebyshev,tricube,variable,72.800000,0.92380952,0.92380952,true
chebyshev,tricube,variable,74.880000,0.92380952,0.92380952,true
chebyshev,tricube,variable,76.960000,0.92380952,0.92380952,true
chebyshev,tricube,variable,79.040000,0.92380952,0.92380952,true
chebyshev,tricube,variable,81.120000,0.92380952,0.92380952,true
chebyshev,tricube,variable,83.200000,0.92380952,0.92380952,true
chebyshev,tricube,variable,85.280000,0.92380952,0.92380952,true
chebyshev,tricube,variable,87.360000,0.92380952,0.92380952,true
chebyshev,tricube,variable,89.440000,0.92380952,0.92380952,true
chebyshev,tricube,variable,91.520000,0.92380952,0.92380952,true
chebyshev,tricube,variable,93.600000,0.92380952,0.92380952,true
chebyshev,tricube,variable,95.680000,0.92380952,0.92380952,true
chebyshev,tricube,variable,97.760000,0.92380952,0.92380952,true
chebyshev,tricube,variable,99.840000,0.92380952,0.92380952,true
chebyshev,tricube,variable,101.920000,0.92380952,0.92380952,true
chebyshev,tricube,variable,104.000000,0.91917688,0.91914626,true
chebyshev,tricube,variable,106.080000,0.91459684,0.91447526,true
chebyshev,tricube,variable,108.160000,0.91459684,0.91447526,true
chebyshev,tricube,variable,110.240000,0.91459684,0.91447526,true
chebyshev,tricube,variable,112.320000,0.91459684,0.91447526,true
chebyshev,tricube,variable,114.400000,0.91459684,0.91447526,true
chebyshev,tricube,variable,116.480000,0.91459684,0.91447526,true
chebyshev,tricube,variable,118.560000,0.91459684,0.91447526,true
chebyshev,tricube,variable,120.640000,0.91459684,0.91447526,true
chebyshev,tricube,variable,122.720000,0.91459684,0.91447526,true
chebyshev,tricube,variable,124.800000,0.91006676,0.90979507,true
chebyshev,tricube,variable,126.880000,0.91006676,0.90979507,true
chebyshev,tricube,variable,128.960000,0.91006676,0.90979507,true
chebyshev,tricube,variable,131.040000,0.91006676,0.90979507,true
chebyshev,tricube,variable,133.120000,0.91006676,0.90979507,true
chebyshev,tricube,variable,135.200000,0.91006676,0.90979507,true
chebyshev,tricube,variable,137.280000,0.91006676,0.90979507,true
chebyshev,tricube,variable,139.360000,0.91006676,0.90979507,true
chebyshev,tricube,variable,141.440000,0.91006676,0.90979507,true
chebyshev,tricube,variable,143.520000,0.91006676,0.90979507,true
chebyshev,tricube,variable,145.600000,0.91006676,0.90979507,true
chebyshev,tricube,variable,147.680000,0.91006676,0.90979507,true
chebyshev,tricube,variable,149.760000,0.91006676,0.90979507,true
chebyshev,tricube,variable,151.840000,0.91006676,0.90979507,true
chebyshev,tricube,variable,153.920000,0.91006676,0.90979507,true
chebyshev,tricube,variable,156.000000,0.91512345,0.91463585,true
chebyshev,tricube,variable,158.080000,0.92024264,0.91947333,true
chebyshev,tricube,variable,160.160000,0.92024264,0.91947333,true
chebyshev,tricube,variable,162.240000,0.92024264,0.91947333,true
chebyshev,tricube,variable,164.320000,0.92024264,0.91947333,true
chebyshev,tricube,variable,166.400000,0.92024264,0.91947333,true
chebyshev,tricube,variable,168.480000,0.92024264,0.91947333,true
chebyshev,tricube,variable,170.560000,0.92024264,0.91947333,true
chebyshev,tricube,variable,172.640000,0.92542792,0.92430898,true
chebyshev,tricube,variable,174.720000,0.92542792,0.92430898,true
chebyshev,tricube,variable,176.800000,0.92542792,0.92430898,true
chebyshev,tricube,variable,178.880000,0.92542792,0.92430898,true
chebyshev,tricube,variable,180.960000,0.92542792,0.92430898,true
chebyshev,tricube,variable,183.040000,0.92542792,0.92430898,true
chebyshev,tricube,variable,185.120000,0.92542792,0.92430898,true
chebyshev,tricube,variable,187.200000,0.92542792,0.92430898,true
chebyshev,tricube,variable,189.280000,0.92542792,0.92430898,true
chebyshev,tricube,variable,191.360000,0.92542792,0.92430898,true
chebyshev,tricube,variable,193.440000,0.92542792,0.92430898,true
chebyshev,tricube,variable,195.520000,0.92542792,0.92430898,true
chebyshev,tricube,variable,197.600000,0.92542792,0.92430898,true
chebyshev,tricube,variable,199.680000,0.92542792,0.92430898,true
chebyshev,tricube,variable,201.760000,0.92542792,0.92430898,true
chebyshev,tricube,variable,203.840000,0.92542792,0.92430898,true
chebyshev,tricube,variable,205.920000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.010000,0.16666667,0.16666667,true
chebyshev,tricube,fixed,0.020000,0.16666667,0.16666667,true
chebyshev,tricube,fixed,0.030000,0.38750145,0.18638423,true
chebyshev,tricube,fixed,0.040000,0.50367827,0.24271872,true
chebyshev,tricube,fixed,0.050000,0.52712669,0.30984105,true
chebyshev,tricube,fixed,0.060000,0.61244042,0.47685871,true
chebyshev,tricube,fixed,0.070000,0.69886435,0.61500475,true
chebyshev,tricube,fixed,0.080000,0.76979029,0.72307421,true
chebyshev,tricube,fixed,0.090000,0.80038005,0.77115543,true
chebyshev,tricube,fixed,0.100000,0.85183612,0.84210130,true
chebyshev,tricube,fixed,0.110000,0.87901998,0.87403003,true
chebyshev,tricube,fixed,0.120000,0.89524584,0.89225204,true
chebyshev,tricube,fixed,0.130000,0.91571723,0.91504465,true
chebyshev,tricube,fixed,0.140000,0.91493462,0.91471012,true
chebyshev,tricube,fixed,0.150000,0.91493462,0.91471012,true
chebyshev,tricube,fixed,0.160000,0.91953278,0.91930507,true
chebyshev,tricube,fixed,0.170000,0.92865769,0.92856419,true
chebyshev,tricube,fixed,0.180000,0.94283769,0.94271134,true
chebyshev,tricube,fixed,0.190000,0.94283769,0.94271134,true
chebyshev,tricube,fixed,0.200000,0.94758065,0.94754883,true
chebyshev,tricube,fixed,0.210000,0.94274173,0.94264570,true
chebyshev,tricube,fixed,0.220000,0.94274173,0.94264570,true
chebyshev,tricube,fixed,0.230000,0.93802233,0.93799076,true
chebyshev,tricube,fixed,0.240000,0.93333333,0.93333333,true
chebyshev,tricube,fixed,0.250000,0.93333333,0.93333333,true
chebyshev,tricube,fixed,0.260000,0.92849755,0.92846647,true
chebyshev,tricube,fixed,0.270000,0.92849755,0.92846647,true
chebyshev,tricube,fixed,0.280000,0.92849755,0.92846647,true
chebyshev,tricube,fixed,0.290000,0.92849755,0.92846647,true
chebyshev,tricube,fixed,0.300000,0.92849755,0.92846647,true
chebyshev,tricube,fixed,0.310000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.320000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.330000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.340000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.350000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.360000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.370000,0.92380952,0.92380952,true
chebyshev,tricube,fixed,0.380000,0.91917688,0.91914626,true
chebyshev,tricube,fixed,0.390000,0.91917688,0.91914626,true
chebyshev,tricube,fixed,0.400000,0.91917688,0.91914626,true
chebyshev,tricube,fixed,0.410000,0.91917688,0.91914626,true
chebyshev,tricube,fixed,0.420000,0.91917688,0.91914626,true
chebyshev,tricube,fixed,0.430000,0.91459684,0.91447526,true
chebyshev,tricube,fixed,0.440000,0.91459684,0.91447526,true
chebyshev,tricube,fixed,0.450000,0.91006676,0.90979507,true
chebyshev,tricube,fixed,0.460000,0.91006676,0.90979507,true
chebyshev,tricube,fixed,0.470000,0.91006676,0.90979507,true
chebyshev,tricube,fixed,0.480000,0.91006676,0.90979507,true
chebyshev,tricube,fixed,0.490000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.500000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.510000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.520000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.530000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.540000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.550000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.560000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.570000,0.91512345,0.91463585,true
chebyshev,tricube,fixed,0.580000,0.92024264,0.91947333,true
chebyshev,tricube,fixed,0.590000,0.92024264,0.91947333,true
chebyshev,tricube,fixed,0.600000,0.92464692,0.92398214,true
chebyshev,tricube,fixed,0.610000,0.92464692,0.92398214,true
chebyshev,tricube,fixed,0.620000,0.92464692,0.92398214,true
chebyshev,tricube,fixed,0.630000,0.92464692,0.92398214,true
chebyshev,tricube,fixed,0.640000,0.92464692,0.92398214,true
chebyshev,tricube,fixed,0.650000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.660000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.670000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.680000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.690000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.700000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.710000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.720000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.730000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.740000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.750000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.760000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.770000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.780000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.790000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.800000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.810000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.820000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.830000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.840000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.850000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.860000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.870000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.880000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.890000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.900000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.910000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.920000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.930000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.940000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.950000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.960000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.970000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.980000,0.92981125,0.92882129,true
chebyshev,tricube,fixed,0.990000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,2.080000,0.92380952,0.92380952,true
chebyshev,gaussian,variable,4.160000,0.91917688,0.91914626,true
chebyshev,gaussian,variable,6.240000,0.91917688,0.91914626,true
chebyshev,gaussian,variable,8.320000,0.91917688,0.91914626,true
chebyshev,gaussian,variable,10.400000,0.91459684,0.91447526,true
chebyshev,gaussian,variable,12.480000,0.91459684,0.91447526,true
chebyshev,gaussian,variable,14.560000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,16.640000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,18.720000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,20.800000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,22.880000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,24.960000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,27.040000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,29.120000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,31.200000,0.91006676,0.90979507,true
chebyshev,gaussian,variable,33.280000,0.91451459,0.91429598,true
chebyshev,gaussian,variable,35.360000,0.91451459,0.91429598,true
chebyshev,gaussian,variable,37.440000,0.91451459,0.91429598,true
chebyshev,gaussian,variable,39.520000,0.91954922,0.91914086,true
chebyshev,gaussian,variable,41.600000,0.91954922,0.91914086,true
chebyshev,gaussian,variable,43.680000,0.91954922,0.91914086,true
chebyshev,gaussian,variable,45.760000,0.91954922,0.91914086,true
chebyshev,gaussian,variable,47.840000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,49.920000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,52.000000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,54.080000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,56.160000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,58.240000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,60.320000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,62.400000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,64.480000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,66.560000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,68.640000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,70.720000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,72.800000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,74.880000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,76.960000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,79.040000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,81.120000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,83.200000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,85.280000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,87.360000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,89.440000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,91.520000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,93.600000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,95.680000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,97.760000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,99.840000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,101.920000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,104.000000,0.92464692,0.92398214,true
chebyshev,gaussian,variable,106.080000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,108.160000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,110.240000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,112.320000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,114.400000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,116.480000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,118.560000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,120.640000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,122.720000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,124.800000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,126.880000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,128.960000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,131.040000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,133.120000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,135.200000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,137.280000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,139.360000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,141.440000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,143.520000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,145.600000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,147.680000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,149.760000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,151.840000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,153.920000,0.92981125,0.92882129,true
chebyshev,gaussian,variable,156.000000,0.92981125,0.92882129,true
